theta_deg,F1,FC_E,FC_H,F_E,F_H
45.76787,0.848784,0.115515,0.012444,0.098047,0.010562
45.77360,0.848748,0.115472,0.012470,0.098007,0.010584
45.77933,0.848712,0.115429,0.012497,0.097966,0.010606
45.78506,0.848676,0.115386,0.012523,0.097925,0.010628
45.79079,0.848640,0.115343,0.012549,0.097885,0.010650
45.79652,0.848604,0.115300,0.012575,0.097844,0.010672
45.80225,0.848568,0.115256,0.012602,0.097803,0.010693
45.80798,0.848533,0.115213,0.012628,0.097762,0.010715
45.81371,0.848497,0.115170,0.012654,0.097721,0.010737
45.81943,0.848461,0.115126,0.012680,0.097680,0.010758
45.82516,0.848425,0.115083,0.012706,0.097639,0.010780
45.83089,0.848389,0.115039,0.012732,0.097598,0.010802
45.83662,0.848353,0.114996,0.012758,0.097557,0.010823
45.84235,0.848317,0.114952,0.012784,0.097516,0.010845
45.84808,0.848282,0.114908,0.012810,0.097474,0.010867
45.85381,0.848246,0.114864,0.012836,0.097433,0.010888
45.85954,0.848210,0.114821,0.012862,0.097392,0.010910
45.86527,0.848174,0.114777,0.012888,0.097351,0.010931
45.87100,0.848138,0.114733,0.012914,0.097309,0.010953
45.87673,0.848102,0.114689,0.012940,0.097268,0.010974
45.88246,0.848066,0.114644,0.012966,0.097226,0.010996
45.88819,0.848030,0.114600,0.012992,0.097185,0.011017
45.89392,0.847995,0.114556,0.013017,0.097143,0.011039
45.89965,0.847959,0.114512,0.013043,0.097101,0.011060
45.90538,0.847923,0.114467,0.013069,0.097060,0.011082
45.91111,0.847887,0.114423,0.013095,0.097018,0.011103
45.91684,0.847851,0.114379,0.013121,0.096976,0.011124
45.92257,0.847815,0.114334,0.013146,0.096934,0.011146
45.92830,0.847779,0.114289,0.013172,0.096892,0.011167
45.93403,0.847743,0.114245,0.013198,0.096850,0.011188
45.93976,0.847707,0.114200,0.013223,0.096808,0.011210
45.94549,0.847671,0.114155,0.013249,0.096766,0.011231
45.95122,0.847635,0.114111,0.013275,0.096724,0.011252
45.95694,0.847599,0.114066,0.013300,0.096682,0.011273
45.96267,0.847563,0.114021,0.013326,0.096640,0.011294
45.96840,0.847527,0.113976,0.013351,0.096598,0.011316
45.97413,0.847492,0.113931,0.013377,0.096555,0.011337
45.97986,0.847456,0.113886,0.013402,0.096513,0.011358
45.98559,0.847420,0.113840,0.013428,0.096471,0.011379
45.99132,0.847384,0.113795,0.013453,0.096428,0.011400
45.99705,0.847348,0.113750,0.013479,0.096386,0.011421
46.00278,0.847312,0.113705,0.013504,0.096343,0.011442
46.00851,0.847276,0.113659,0.013530,0.096301,0.011463
46.01424,0.847240,0.113614,0.013555,0.096258,0.011484
46.01997,0.847204,0.113568,0.013580,0.096215,0.011505
46.02570,0.847168,0.113523,0.013606,0.096173,0.011526
46.03143,0.847132,0.113477,0.013631,0.096130,0.011547
46.03716,0.847096,0.113431,0.013656,0.096087,0.011568
46.04289,0.847060,0.113386,0.013682,0.096044,0.011589
46.04862,0.847024,0.113340,0.013707,0.096002,0.011610
46.05435,0.846988,0.113294,0.013732,0.095959,0.011631
46.06008,0.846952,0.113248,0.013757,0.095916,0.011652
46.06581,0.846916,0.113202,0.013782,0.095873,0.011673
46.07154,0.846880,0.113156,0.013808,0.095830,0.011693
46.07727,0.846844,0.113110,0.013833,0.095787,0.011714
46.08300,0.846808,0.113064,0.013858,0.095743,0.011735
46.08873,0.846772,0.113018,0.013883,0.095700,0.011756
46.09445,0.846736,0.112971,0.013908,0.095657,0.011776
46.10018,0.846700,0.112925,0.013933,0.095614,0.011797
46.10591,0.846664,0.112879,0.013958,0.095570,0.011818
46.11164,0.846628,0.112832,0.013983,0.095527,0.011838
46.11737,0.846592,0.112786,0.014008,0.095483,0.011859
46.12310,0.846556,0.112739,0.014033,0.095440,0.011880
46.12883,0.846520,0.112693,0.014058,0.095397,0.011900
46.13456,0.846484,0.112646,0.014083,0.095353,0.011921
46.14029,0.846447,0.112599,0.014108,0.095309,0.011942
46.14602,0.846411,0.112552,0.014133,0.095266,0.011962
46.15175,0.846375,0.112506,0.014158,0.095222,0.011983
46.15748,0.846339,0.112459,0.014182,0.095178,0.012003
46.16321,0.846303,0.112412,0.014207,0.095134,0.012024
46.16894,0.846267,0.112365,0.014232,0.095091,0.012044
46.17467,0.846231,0.112318,0.014257,0.095047,0.012065
46.18040,0.846195,0.112271,0.014282,0.095003,0.012085
46.18613,0.846159,0.112223,0.014306,0.094959,0.012105
46.19186,0.846123,0.112176,0.014331,0.094915,0.012126
46.19759,0.846087,0.112129,0.014356,0.094871,0.012146
46.20332,0.846051,0.112082,0.014380,0.094827,0.012166
46.20905,0.846015,0.112034,0.014405,0.094783,0.012187
46.21478,0.845979,0.111987,0.014430,0.094738,0.012207
46.22051,0.845942,0.111939,0.014454,0.094694,0.012227
46.22623,0.845906,0.111892,0.014479,0.094650,0.012248
46.23196,0.845870,0.111844,0.014503,0.094606,0.012268
46.23769,0.845834,0.111796,0.014528,0.094561,0.012288
46.24342,0.845798,0.111749,0.014552,0.094517,0.012308
46.24915,0.845762,0.111701,0.014577,0.094472,0.012329
46.25488,0.845726,0.111653,0.014601,0.094428,0.012349
46.26061,0.845690,0.111605,0.014626,0.094383,0.012369
46.26634,0.845653,0.111557,0.014650,0.094339,0.012389
46.27207,0.845617,0.111509,0.014675,0.094294,0.012409
46.27780,0.845581,0.111461,0.014699,0.094249,0.012429
46.28353,0.845545,0.111413,0.014723,0.094205,0.012449
46.28926,0.845509,0.111365,0.014748,0.094160,0.012469
46.29499,0.845473,0.111317,0.014772,0.094115,0.012489
46.30072,0.845437,0.111268,0.014796,0.094070,0.012509
46.30645,0.845401,0.111220,0.014821,0.094025,0.012529
46.31218,0.845364,0.111172,0.014845,0.093981,0.012549
46.31791,0.845328,0.111123,0.014869,0.093936,0.012569
46.32364,0.845292,0.111075,0.014893,0.093891,0.012589
46.32937,0.845256,0.111026,0.014917,0.093846,0.012609
46.33510,0.845220,0.110978,0.014942,0.093800,0.012629
46.34083,0.845184,0.110929,0.014966,0.093755,0.012649
46.34656,0.845147,0.110880,0.014990,0.093710,0.012669
46.35229,0.845111,0.110831,0.015014,0.093665,0.012688
46.35802,0.845075,0.110783,0.015038,0.093620,0.012708
46.36374,0.845039,0.110734,0.015062,0.093574,0.012728
46.36947,0.845003,0.110685,0.015086,0.093529,0.012748
46.37520,0.844966,0.110636,0.015110,0.093483,0.012768
46.38093,0.844930,0.110587,0.015134,0.093438,0.012787
46.38666,0.844894,0.110538,0.015158,0.093393,0.012807
46.39239,0.844858,0.110488,0.015182,0.093347,0.012827
46.39812,0.844822,0.110439,0.015206,0.093301,0.012846
46.40385,0.844785,0.110390,0.015230,0.093256,0.012866
46.40958,0.844749,0.110341,0.015254,0.093210,0.012886
46.41531,0.844713,0.110291,0.015278,0.093164,0.012905
46.42104,0.844677,0.110242,0.015302,0.093119,0.012925
46.42677,0.844641,0.110192,0.015325,0.093073,0.012944
46.43250,0.844604,0.110143,0.015349,0.093027,0.012964
46.43823,0.844568,0.110093,0.015373,0.092981,0.012983
46.44396,0.844532,0.110044,0.015397,0.092935,0.013003
46.44969,0.844496,0.109994,0.015420,0.092889,0.013022
46.45542,0.844459,0.109944,0.015444,0.092843,0.013042
46.46115,0.844423,0.109894,0.015468,0.092797,0.013061
46.46688,0.844387,0.109845,0.015491,0.092751,0.013081
46.47261,0.844351,0.109795,0.015515,0.092705,0.013100
46.47834,0.844314,0.109745,0.015539,0.092659,0.013120
46.48407,0.844278,0.109695,0.015562,0.092613,0.013139
46.48980,0.844242,0.109645,0.015586,0.092567,0.013158
46.49553,0.844206,0.109594,0.015609,0.092520,0.013178
46.50125,0.844169,0.109544,0.015633,0.092474,0.013197
46.50698,0.844133,0.109494,0.015657,0.092428,0.013216
46.51271,0.844097,0.109444,0.015680,0.092381,0.013235
46.51844,0.844061,0.109393,0.015704,0.092335,0.013255
46.52417,0.844024,0.109343,0.015727,0.092288,0.013274
46.52990,0.843988,0.109293,0.015750,0.092242,0.013293
46.53563,0.843952,0.109242,0.015774,0.092195,0.013312
46.54136,0.843915,0.109192,0.015797,0.092148,0.013331
46.54709,0.843879,0.109141,0.015821,0.092102,0.013351
46.55282,0.843843,0.109090,0.015844,0.092055,0.013370
46.55855,0.843806,0.109040,0.015867,0.092008,0.013389
46.56428,0.843770,0.108989,0.015891,0.091962,0.013408
46.57001,0.843734,0.108938,0.015914,0.091915,0.013427
46.57574,0.843698,0.108887,0.015937,0.091868,0.013446
46.58147,0.843661,0.108836,0.015960,0.091821,0.013465
46.58720,0.843625,0.108785,0.015983,0.091774,0.013484
46.59293,0.843589,0.108734,0.016007,0.091727,0.013503
46.59866,0.843552,0.108683,0.016030,0.091680,0.013522
46.60439,0.843516,0.108632,0.016053,0.091633,0.013541
46.61012,0.843480,0.108581,0.016076,0.091586,0.013560
46.61585,0.843443,0.108530,0.016099,0.091539,0.013579
46.62158,0.843407,0.108479,0.016122,0.091492,0.013598
46.62731,0.843371,0.108427,0.016145,0.091444,0.013617
46.63303,0.843334,0.108376,0.016168,0.091397,0.013635
46.63876,0.843298,0.108324,0.016191,0.091350,0.013654
46.64449,0.843262,0.108273,0.016214,0.091302,0.013673
46.65022,0.843225,0.108221,0.016237,0.091255,0.013692
46.65595,0.843189,0.108170,0.016260,0.091208,0.013711
46.66168,0.843152,0.108118,0.016283,0.091160,0.013729
46.66741,0.843116,0.108067,0.016306,0.091113,0.013748
46.67314,0.843080,0.108015,0.016329,0.091065,0.013767
46.67887,0.843043,0.107963,0.016352,0.091017,0.013785
46.68460,0.843007,0.107911,0.016375,0.090970,0.013804
46.69033,0.842971,0.107859,0.016398,0.090922,0.013823
46.69606,0.842934,0.107807,0.016420,0.090875,0.013841
46.70179,0.842898,0.107755,0.016443,0.090827,0.013860
46.70752,0.842861,0.107703,0.016466,0.090779,0.013878
46.71325,0.842825,0.107651,0.016489,0.090731,0.013897
46.71898,0.842789,0.107599,0.016511,0.090683,0.013916
46.72471,0.842752,0.107547,0.016534,0.090635,0.013934
46.73044,0.842716,0.107495,0.016557,0.090587,0.013953
46.73617,0.842679,0.107442,0.016579,0.090539,0.013971
46.74190,0.842643,0.107390,0.016602,0.090491,0.013990
46.74763,0.842607,0.107338,0.016625,0.090443,0.014008
46.75336,0.842570,0.107285,0.016647,0.090395,0.014026
46.75909,0.842534,0.107233,0.016670,0.090347,0.014045
46.76482,0.842497,0.107180,0.016692,0.090299,0.014063
46.77054,0.842461,0.107128,0.016715,0.090251,0.014082
46.77627,0.842424,0.107075,0.016737,0.090203,0.014100
46.78200,0.842388,0.107022,0.016760,0.090154,0.014118
46.78773,0.842352,0.106969,0.016782,0.090106,0.014137
46.79346,0.842315,0.106917,0.016805,0.090058,0.014155
46.79919,0.842279,0.106864,0.016827,0.090009,0.014173
46.80492,0.842242,0.106811,0.016849,0.089961,0.014191
46.81065,0.842206,0.106758,0.016872,0.089912,0.014210
46.81638,0.842169,0.106705,0.016894,0.089864,0.014228
46.82211,0.842133,0.106652,0.016916,0.089815,0.014246
46.82784,0.842096,0.106599,0.016939,0.089767,0.014264
46.83357,0.842060,0.106546,0.016961,0.089718,0.014282
46.83930,0.842023,0.106493,0.016983,0.089669,0.014300
46.84503,0.841987,0.106439,0.017006,0.089621,0.014318
46.85076,0.841951,0.106386,0.017028,0.089572,0.014337
46.85649,0.841914,0.106333,0.017050,0.089523,0.014355
46.86222,0.841878,0.106279,0.017072,0.089474,0.014373
46.86795,0.841841,0.106226,0.017094,0.089425,0.014391
46.87368,0.841805,0.106172,0.017116,0.089376,0.014409
46.87941,0.841768,0.106119,0.017139,0.089327,0.014427
46.88514,0.841732,0.106065,0.017161,0.089278,0.014445
46.89087,0.841695,0.106012,0.017183,0.089229,0.014463
46.89660,0.841659,0.105958,0.017205,0.089180,0.014480
46.90233,0.841622,0.105904,0.017227,0.089131,0.014498
46.90805,0.841586,0.105850,0.017249,0.089082,0.014516
46.91378,0.841549,0.105797,0.017271,0.089033,0.014534
46.91951,0.841513,0.105743,0.017293,0.088984,0.014552
46.92524,0.841476,0.105689,0.017315,0.088935,0.014570
46.93097,0.841439,0.105635,0.017336,0.088885,0.014588
46.93670,0.841403,0.105581,0.017358,0.088836,0.014605
46.94243,0.841366,0.105527,0.017380,0.088787,0.014623
46.94816,0.841330,0.105473,0.017402,0.088737,0.014641
46.95389,0.841293,0.105418,0.017424,0.088688,0.014659
46.95962,0.841257,0.105364,0.017446,0.088638,0.014676
46.96535,0.841220,0.105310,0.017467,0.088589,0.014694
46.97108,0.841184,0.105256,0.017489,0.088539,0.014712
46.97681,0.841147,0.105201,0.017511,0.088490,0.014729
46.98254,0.841111,0.105147,0.017533,0.088440,0.014747
46.98827,0.841074,0.105092,0.017554,0.088390,0.014765
46.99400,0.841037,0.105038,0.017576,0.088341,0.014782
46.99973,0.841001,0.104983,0.017598,0.088291,0.014800
47.00546,0.840964,0.104929,0.017619,0.088241,0.014817
47.01119,0.840928,0.104874,0.017641,0.088192,0.014835
47.01692,0.840891,0.104819,0.017663,0.088142,0.014852
47.02265,0.840855,0.104765,0.017684,0.088092,0.014870
47.02838,0.840818,0.104710,0.017706,0.088042,0.014887
47.03411,0.840781,0.104655,0.017727,0.087992,0.014905
47.03983,0.840745,0.104600,0.017749,0.087942,0.014922
47.04556,0.840708,0.104545,0.017770,0.087892,0.014939
47.05129,0.840672,0.104490,0.017792,0.087842,0.014957
47.05702,0.840635,0.104435,0.017813,0.087792,0.014974
47.06275,0.840598,0.104380,0.017834,0.087742,0.014992
47.06848,0.840562,0.104325,0.017856,0.087692,0.015009
47.07421,0.840525,0.104270,0.017877,0.087641,0.015026
47.07994,0.840489,0.104215,0.017899,0.087591,0.015044
47.08567,0.840452,0.104159,0.017920,0.087541,0.015061
47.09140,0.840415,0.104104,0.017941,0.087491,0.015078
47.09713,0.840379,0.104049,0.017962,0.087440,0.015095
47.10286,0.840342,0.103993,0.017984,0.087390,0.015112
47.10859,0.840306,0.103938,0.018005,0.087340,0.015130
47.11432,0.840269,0.103882,0.018026,0.087289,0.015147
47.12005,0.840232,0.103827,0.018047,0.087239,0.015164
47.12578,0.840196,0.103771,0.018069,0.087188,0.015181
47.13151,0.840159,0.103716,0.018090,0.087138,0.015198
47.13724,0.840122,0.103660,0.018111,0.087087,0.015215
47.14297,0.840086,0.103604,0.018132,0.087036,0.015232
47.14870,0.840049,0.103548,0.018153,0.086986,0.015249
47.15443,0.840012,0.103493,0.018174,0.086935,0.015266
47.16016,0.839976,0.103437,0.018195,0.086884,0.015283
47.16589,0.839939,0.103381,0.018216,0.086834,0.015300
47.17162,0.839902,0.103325,0.018237,0.086783,0.015317
47.17734,0.839866,0.103269,0.018258,0.086732,0.015334
47.18307,0.839829,0.103213,0.018279,0.086681,0.015351
47.18880,0.839792,0.103157,0.018300,0.086630,0.015368
47.19453,0.839756,0.103101,0.018321,0.086579,0.015385
47.20026,0.839719,0.103044,0.018342,0.086528,0.015402
47.20599,0.839682,0.102988,0.018363,0.086477,0.015419
47.21172,0.839646,0.102932,0.018383,0.086426,0.015436
47.21745,0.839609,0.102876,0.018404,0.086375,0.015452
47.22318,0.839572,0.102819,0.018425,0.086324,0.015469
47.22891,0.839535,0.102763,0.018446,0.086273,0.015486
47.23464,0.839499,0.102706,0.018467,0.086222,0.015503
47.24037,0.839462,0.102650,0.018487,0.086171,0.015519
47.24610,0.839425,0.102593,0.018508,0.086119,0.015536
47.25183,0.839389,0.102537,0.018529,0.086068,0.015553
47.25756,0.839352,0.102480,0.018549,0.086017,0.015570
47.26329,0.839315,0.102423,0.018570,0.085966,0.015586
47.26902,0.839278,0.102367,0.018591,0.085914,0.015603
47.27475,0.839242,0.102310,0.018611,0.085863,0.015619
47.28048,0.839205,0.102253,0.018632,0.085811,0.015636
47.28621,0.839168,0.102196,0.018653,0.085760,0.015653
47.29194,0.839132,0.102139,0.018673,0.085708,0.015669
47.29767,0.839095,0.102082,0.018694,0.085657,0.015686
47.30340,0.839058,0.102025,0.018714,0.085605,0.015702
47.30913,0.839021,0.101968,0.018735,0.085554,0.015719
47.31485,0.838985,0.101911,0.018755,0.085502,0.015735
47.32058,0.838948,0.101854,0.018775,0.085450,0.015752
47.32631,0.838911,0.101797,0.018796,0.085399,0.015768
47.33204,0.838874,0.101740,0.018816,0.085347,0.015785
47.33777,0.838838,0.101682,0.018837,0.085295,0.015801
47.34350,0.838801,0.101625,0.018857,0.085243,0.015817
47.34923,0.838764,0.101568,0.018877,0.085191,0.015834
47.35496,0.838727,0.101510,0.018898,0.085140,0.015850
47.36069,0.838690,0.101453,0.018918,0.085088,0.015866
47.36642,0.838654,0.101395,0.018938,0.085036,0.015883
47.37215,0.838617,0.101338,0.018958,0.084984,0.015899
47.37788,0.838580,0.101280,0.018979,0.084932,0.015915
47.38361,0.838543,0.101223,0.018999,0.084880,0.015931
47.38934,0.838506,0.101165,0.019019,0.084828,0.015948
47.39507,0.838470,0.101107,0.019039,0.084776,0.015964
47.40080,0.838433,0.101050,0.019059,0.084723,0.015980
47.40653,0.838396,0.100992,0.019079,0.084671,0.015996
47.41226,0.838359,0.100934,0.019100,0.084619,0.016012
47.41799,0.838322,0.100876,0.019120,0.084567,0.016028
47.42372,0.838286,0.100818,0.019140,0.084514,0.016044
47.42945,0.838249,0.100760,0.019160,0.084462,0.016061
47.43518,0.838212,0.100702,0.019180,0.084410,0.016077
47.44091,0.838175,0.100644,0.019200,0.084357,0.016093
47.44664,0.838138,0.100586,0.019220,0.084305,0.016109
47.45236,0.838101,0.100528,0.019240,0.084253,0.016125
47.45809,0.838065,0.100470,0.019259,0.084200,0.016141
47.46382,0.838028,0.100412,0.019279,0.084148,0.016157
47.46955,0.837991,0.100353,0.019299,0.084095,0.016173
47.47528,0.837954,0.100295,0.019319,0.084043,0.016189
47.48101,0.837917,0.100237,0.019339,0.083990,0.016204
47.48674,0.837880,0.100178,0.019359,0.083937,0.016220
47.49247,0.837844,0.100120,0.019379,0.083885,0.016236
47.49820,0.837807,0.100061,0.019398,0.083832,0.016252
47.50393,0.837770,0.100003,0.019418,0.083779,0.016268
47.50966,0.837733,0.099944,0.019438,0.083727,0.016284
47.51539,0.837696,0.099886,0.019457,0.083674,0.016299
47.52112,0.837659,0.099827,0.019477,0.083621,0.016315
47.52685,0.837622,0.099768,0.019497,0.083568,0.016331
47.53258,0.837585,0.099710,0.019516,0.083515,0.016347
47.53831,0.837549,0.099651,0.019536,0.083462,0.016362
47.54404,0.837512,0.099592,0.019556,0.083410,0.016378
47.54977,0.837475,0.099533,0.019575,0.083357,0.016394
47.55550,0.837438,0.099474,0.019595,0.083304,0.016409
47.56123,0.837401,0.099415,0.019614,0.083251,0.016425
47.56696,0.837364,0.099356,0.019634,0.083197,0.016441
47.57269,0.837327,0.099297,0.019653,0.083144,0.016456
47.57842,0.837290,0.099238,0.019673,0.083091,0.016472
47.58414,0.837253,0.099179,0.019692,0.083038,0.016487
47.58987,0.837216,0.099120,0.019712,0.082985,0.016503
47.59560,0.837180,0.099061,0.019731,0.082932,0.016518
47.60133,0.837143,0.099002,0.019750,0.082878,0.016534
47.60706,0.837106,0.098942,0.019770,0.082825,0.016549
47.61279,0.837069,0.098883,0.019789,0.082772,0.016565
47.61852,0.837032,0.098824,0.019808,0.082719,0.016580
47.62425,0.836995,0.098764,0.019828,0.082665,0.016596
47.62998,0.836958,0.098705,0.019847,0.082612,0.016611
47.63571,0.836921,0.098645,0.019866,0.082558,0.016627
47.64144,0.836884,0.098586,0.019886,0.082505,0.016642
47.64717,0.836847,0.098526,0.019905,0.082451,0.016657
47.65290,0.836810,0.098467,0.019924,0.082398,0.016673
47.65863,0.836773,0.098407,0.019943,0.082344,0.016688
47.66436,0.836736,0.098347,0.019962,0.082291,0.016703
47.67009,0.836699,0.098288,0.019981,0.082237,0.016718
47.67582,0.836662,0.098228,0.020000,0.082184,0.016734
47.68155,0.836625,0.098168,0.020020,0.082130,0.016749
47.68728,0.836588,0.098108,0.020039,0.082076,0.016764
47.69301,0.836551,0.098048,0.020058,0.082022,0.016779
47.69874,0.836514,0.097988,0.020077,0.081969,0.016794
47.70447,0.836477,0.097928,0.020096,0.081915,0.016810
47.71020,0.836440,0.097868,0.020115,0.081861,0.016825
47.71593,0.836403,0.097808,0.020134,0.081807,0.016840
47.72165,0.836366,0.097748,0.020152,0.081753,0.016855
47.72738,0.836329,0.097688,0.020171,0.081699,0.016870
47.73311,0.836292,0.097628,0.020190,0.081645,0.016885
47.73884,0.836255,0.097568,0.020209,0.081592,0.016900
47.74457,0.836218,0.097507,0.020228,0.081538,0.016915
47.75030,0.836181,0.097447,0.020247,0.081484,0.016930
47.75603,0.836144,0.097387,0.020266,0.081429,0.016945
47.76176,0.836107,0.097326,0.020284,0.081375,0.016960
47.76749,0.836070,0.097266,0.020303,0.081321,0.016975
47.77322,0.836033,0.097206,0.020322,0.081267,0.016990
47.77895,0.835996,0.097145,0.020341,0.081213,0.017005
47.78468,0.835959,0.097085,0.020359,0.081159,0.017020
47.79041,0.835922,0.097024,0.020378,0.081105,0.017034
47.79614,0.835885,0.096963,0.020397,0.081050,0.017049
47.80187,0.835848,0.096903,0.020415,0.080996,0.017064
47.80760,0.835811,0.096842,0.020434,0.080942,0.017079
47.81333,0.835774,0.096781,0.020452,0.080887,0.017094
47.81906,0.835737,0.096721,0.020471,0.080833,0.017108
47.82479,0.835700,0.096660,0.020490,0.080779,0.017123
47.83052,0.835663,0.096599,0.020508,0.080724,0.017138
47.83625,0.835626,0.096538,0.020527,0.080670,0.017153
47.84198,0.835589,0.096477,0.020545,0.080615,0.017167
47.84771,0.835552,0.096416,0.020563,0.080561,0.017182
47.85344,0.835515,0.096355,0.020582,0.080506,0.017196
47.85916,0.835478,0.096294,0.020600,0.080452,0.017211
47.86489,0.835441,0.096233,0.020619,0.080397,0.017226
47.87062,0.835403,0.096172,0.020637,0.080342,0.017240
47.87635,0.835366,0.096111,0.020655,0.080288,0.017255
