theta_deg,FH_single,FE_single,FH_double,FE_double
56.46499,0.043757,0.024174,0.038752,0.021408
56.47072,0.043986,0.024296,0.038967,0.021524
56.47645,0.044215,0.024419,0.039182,0.021640
56.48218,0.044444,0.024542,0.039397,0.021755
56.48791,0.044673,0.024665,0.039612,0.021870
56.49364,0.044901,0.024787,0.039827,0.021986
56.49937,0.045130,0.024909,0.040042,0.022101
56.50510,0.045358,0.025031,0.040257,0.022216
56.51083,0.045586,0.025153,0.040472,0.022331
56.51656,0.045814,0.025275,0.040686,0.022446
56.52229,0.046042,0.025397,0.040901,0.022562
56.52802,0.046269,0.025519,0.041116,0.022677
56.53375,0.046497,0.025640,0.041330,0.022792
56.53948,0.046724,0.025762,0.041545,0.022906
56.54520,0.046951,0.025883,0.041760,0.023021
56.55093,0.047178,0.026004,0.041974,0.023136
56.55666,0.047405,0.026125,0.042189,0.023251
56.56239,0.047631,0.026246,0.042403,0.023365
56.56812,0.047857,0.026367,0.042618,0.023480
56.57385,0.048084,0.026487,0.042832,0.023595
56.57958,0.048310,0.026608,0.043046,0.023709
56.58531,0.048536,0.026728,0.043261,0.023823
56.59104,0.048761,0.026849,0.043475,0.023938
56.59677,0.048987,0.026969,0.043689,0.024052
56.60250,0.049212,0.027089,0.043903,0.024166
56.60823,0.049438,0.027209,0.044117,0.024281
56.61396,0.049663,0.027328,0.044332,0.024395
56.61969,0.049888,0.027448,0.044546,0.024509
56.62542,0.050112,0.027567,0.044760,0.024623
56.63115,0.050337,0.027687,0.044973,0.024737
56.63688,0.050561,0.027806,0.045187,0.024850
56.64261,0.050786,0.027925,0.045401,0.024964
56.64834,0.051010,0.028044,0.045615,0.025078
56.65407,0.051233,0.028163,0.045829,0.025192
56.65980,0.051457,0.028281,0.046042,0.025305
56.66553,0.051681,0.028400,0.046256,0.025419
56.67126,0.051904,0.028518,0.046469,0.025532
56.67699,0.052127,0.028637,0.046683,0.025646
56.68271,0.052350,0.028755,0.046896,0.025759
56.68844,0.052573,0.028873,0.047110,0.025872
56.69417,0.052796,0.028991,0.047323,0.025985
56.69990,0.053018,0.029108,0.047536,0.026099
56.70563,0.053240,0.029226,0.047749,0.026212
56.71136,0.053463,0.029343,0.047963,0.026325
56.71709,0.053685,0.029461,0.048176,0.026438
56.72282,0.053906,0.029578,0.048389,0.026550
56.72855,0.054128,0.029695,0.048602,0.026663
56.73428,0.054349,0.029812,0.048814,0.026776
56.74001,0.054571,0.029929,0.049027,0.026888
56.74574,0.054792,0.030045,0.049240,0.027001
56.75147,0.055012,0.030162,0.049453,0.027114
56.75720,0.055233,0.030278,0.049665,0.027226
56.76293,0.055454,0.030394,0.049878,0.027338
56.76866,0.055674,0.030510,0.050090,0.027451
56.77439,0.055894,0.030626,0.050303,0.027563
56.78012,0.056114,0.030742,0.050515,0.027675
56.78585,0.056334,0.030858,0.050727,0.027787
56.79158,0.056553,0.030974,0.050939,0.027899
56.79731,0.056773,0.031089,0.051152,0.028011
56.80304,0.056992,0.031204,0.051364,0.028123
56.80877,0.057211,0.031319,0.051576,0.028234
56.81449,0.057430,0.031434,0.051787,0.028346
56.82022,0.057649,0.031549,0.051999,0.028458
56.82595,0.057867,0.031664,0.052211,0.028569
56.83168,0.058085,0.031779,0.052423,0.028680
56.83741,0.058303,0.031893,0.052634,0.028792
56.84314,0.058521,0.032007,0.052846,0.028903
56.84887,0.058739,0.032121,0.053057,0.029014
56.85460,0.058957,0.032235,0.053268,0.029125
56.86033,0.059174,0.032349,0.053480,0.029236
56.86606,0.059391,0.032463,0.053691,0.029347
56.87179,0.059608,0.032577,0.053902,0.029458
56.87752,0.059825,0.032690,0.054113,0.029569
56.88325,0.060042,0.032803,0.054324,0.029680
56.88898,0.060258,0.032917,0.054535,0.029790
56.89471,0.060474,0.033030,0.054745,0.029901
56.90044,0.060690,0.033143,0.054956,0.030011
56.90617,0.060906,0.033255,0.055167,0.030122
56.91190,0.061122,0.033368,0.055377,0.030232
56.91763,0.061337,0.033480,0.055587,0.030342
56.92336,0.061552,0.033593,0.055798,0.030452
56.92909,0.061767,0.033705,0.056008,0.030562
56.93482,0.061982,0.033817,0.056218,0.030672
56.94055,0.062197,0.033929,0.056428,0.030782
56.94628,0.062411,0.034041,0.056638,0.030892
56.95200,0.062625,0.034152,0.056848,0.031001
56.95773,0.062839,0.034264,0.057057,0.031111
56.96346,0.063053,0.034375,0.057267,0.031220
56.96919,0.063267,0.034486,0.057477,0.031330
56.97492,0.063480,0.034597,0.057686,0.031439
56.98065,0.063694,0.034708,0.057895,0.031548
56.98638,0.063907,0.034819,0.058104,0.031658
56.99211,0.064120,0.034929,0.058314,0.031767
56.99784,0.064332,0.035040,0.058523,0.031876
57.00357,0.064545,0.035150,0.058732,0.031984
57.00930,0.064757,0.035260,0.058940,0.032093
57.01503,0.064969,0.035370,0.059149,0.032202
57.02076,0.065181,0.035480,0.059358,0.032310
57.02649,0.065393,0.035590,0.059566,0.032419
57.03222,0.065604,0.035700,0.059775,0.032527
57.03795,0.065815,0.035809,0.059983,0.032636
57.04368,0.066026,0.035918,0.060191,0.032744
57.04941,0.066237,0.036027,0.060399,0.032852
57.05514,0.066448,0.036136,0.060607,0.032960
57.06087,0.066658,0.036245,0.060815,0.033068
57.06660,0.066868,0.036354,0.061023,0.033176
57.07233,0.067078,0.036462,0.061230,0.033284
57.07806,0.067288,0.036571,0.061438,0.033391
57.08379,0.067498,0.036679,0.061645,0.033499
57.08951,0.067707,0.036787,0.061853,0.033606
57.09524,0.067916,0.036895,0.062060,0.033714
57.10097,0.068125,0.037003,0.062267,0.033821
57.10670,0.068334,0.037111,0.062474,0.033928
57.11243,0.068543,0.037218,0.062681,0.034035
57.11816,0.068751,0.037325,0.062887,0.034142
57.12389,0.068959,0.037433,0.063094,0.034249
57.12962,0.069167,0.037540,0.063300,0.034356
57.13535,0.069375,0.037647,0.063507,0.034462
57.14108,0.069582,0.037753,0.063713,0.034569
57.14681,0.069789,0.037860,0.063919,0.034675
57.15254,0.069997,0.037966,0.064125,0.034782
57.15827,0.070203,0.038073,0.064331,0.034888
57.16400,0.070410,0.038179,0.064537,0.034994
57.16973,0.070616,0.038285,0.064742,0.035100
57.17546,0.070823,0.038391,0.064948,0.035206
57.18119,0.071029,0.038496,0.065153,0.035312
57.18692,0.071234,0.038602,0.065358,0.035418
57.19265,0.071440,0.038707,0.065563,0.035523
57.19838,0.071645,0.038813,0.065768,0.035629
57.20411,0.071850,0.038918,0.065973,0.035734
57.20984,0.072055,0.039023,0.066178,0.035840
57.21557,0.072260,0.039127,0.066383,0.035945
57.22129,0.072465,0.039232,0.066587,0.036050
57.22702,0.072669,0.039336,0.066791,0.036155
57.23275,0.072873,0.039441,0.066996,0.036260
57.23848,0.073077,0.039545,0.067200,0.036365
57.24421,0.073280,0.039649,0.067404,0.036469
57.24994,0.073484,0.039753,0.067607,0.036574
57.25567,0.073687,0.039857,0.067811,0.036678
57.26140,0.073890,0.039960,0.068015,0.036783
57.26713,0.074092,0.040063,0.068218,0.036887
57.27286,0.074295,0.040167,0.068421,0.036991
57.27859,0.074497,0.040270,0.068624,0.037095
57.28432,0.074699,0.040373,0.068827,0.037199
57.29005,0.074901,0.040475,0.069030,0.037303
57.29578,0.075103,0.040578,0.069233,0.037407
57.30151,0.075304,0.040681,0.069435,0.037510
57.30724,0.075505,0.040783,0.069638,0.037614
57.31297,0.075706,0.040885,0.069840,0.037717
57.31870,0.075907,0.040987,0.070042,0.037820
57.32443,0.076107,0.041089,0.070244,0.037923
57.33016,0.076307,0.041191,0.070446,0.038026
57.33589,0.076507,0.041292,0.070647,0.038129
57.34162,0.076707,0.041393,0.070849,0.038232
57.34735,0.076907,0.041495,0.071050,0.038335
57.35308,0.077106,0.041596,0.071252,0.038437
57.35880,0.077305,0.041697,0.071453,0.038540
57.36453,0.077504,0.041797,0.071654,0.038642
57.37026,0.077703,0.041898,0.071854,0.038744
57.37599,0.077901,0.041998,0.072055,0.038847
57.38172,0.078099,0.042099,0.072255,0.038948
57.38745,0.078297,0.042199,0.072456,0.039050
57.39318,0.078495,0.042299,0.072656,0.039152
57.39891,0.078693,0.042398,0.072856,0.039254
57.40464,0.078890,0.042498,0.073056,0.039355
57.41037,0.079087,0.042598,0.073255,0.039457
57.41610,0.079284,0.042697,0.073455,0.039558
57.42183,0.079480,0.042796,0.073654,0.039659
57.42756,0.079676,0.042895,0.073853,0.039760
57.43329,0.079873,0.042994,0.074053,0.039861
57.43902,0.080068,0.043093,0.074251,0.039962
57.44475,0.080264,0.043191,0.074450,0.040063
57.45048,0.080459,0.043289,0.074649,0.040163
57.45621,0.080655,0.043388,0.074847,0.040264
57.46194,0.080849,0.043486,0.075045,0.040364
57.46767,0.081044,0.043584,0.075243,0.040464
57.47340,0.081239,0.043681,0.075441,0.040564
57.47913,0.081433,0.043779,0.075639,0.040664
57.48486,0.081627,0.043876,0.075837,0.040764
57.49059,0.081820,0.043973,0.076034,0.040864
57.49631,0.082014,0.044071,0.076231,0.040963
57.50204,0.082207,0.044167,0.076428,0.041063
57.50777,0.082400,0.044264,0.076625,0.041162
57.51350,0.082593,0.044361,0.076822,0.041261
57.51923,0.082785,0.044457,0.077019,0.041360
57.52496,0.082978,0.044553,0.077215,0.041459
57.53069,0.083170,0.044650,0.077411,0.041558
57.53642,0.083362,0.044745,0.077607,0.041657
57.54215,0.083553,0.044841,0.077803,0.041755
57.54788,0.083744,0.044937,0.077999,0.041854
57.55361,0.083936,0.045032,0.078195,0.041952
57.55934,0.084126,0.045128,0.078390,0.042050
57.56507,0.084317,0.045223,0.078585,0.042148
57.57080,0.084507,0.045318,0.078780,0.042246
57.57653,0.084697,0.045412,0.078975,0.042344
57.58226,0.084887,0.045507,0.079170,0.042442
57.58799,0.085077,0.045601,0.079364,0.042539
57.59372,0.085266,0.045696,0.079558,0.042637
57.59945,0.085455,0.045790,0.079752,0.042734
57.60518,0.085644,0.045884,0.079946,0.042831
57.61091,0.085833,0.045978,0.080140,0.042928
57.61664,0.086021,0.046071,0.080334,0.043025
57.62237,0.086209,0.046165,0.080527,0.043122
57.62810,0.086397,0.046258,0.080720,0.043219
57.63382,0.086585,0.046351,0.080913,0.043315
57.63955,0.086772,0.046444,0.081106,0.043411
57.64528,0.086959,0.046537,0.081299,0.043508
57.65101,0.087146,0.046630,0.081491,0.043604
57.65674,0.087333,0.046722,0.081683,0.043700
57.66247,0.087519,0.046814,0.081875,0.043796
57.66820,0.087705,0.046907,0.082067,0.043891
57.67393,0.087891,0.046999,0.082259,0.043987
57.67966,0.088077,0.047090,0.082451,0.044082
57.68539,0.088262,0.047182,0.082642,0.044178
57.69112,0.088447,0.047274,0.082833,0.044273
57.69685,0.088632,0.047365,0.083024,0.044368
57.70258,0.088817,0.047456,0.083215,0.044463
57.70831,0.089001,0.047547,0.083405,0.044557
57.71404,0.089185,0.047638,0.083595,0.044652
57.71977,0.089369,0.047728,0.083786,0.044747
57.72550,0.089552,0.047819,0.083976,0.044841
57.73123,0.089736,0.047909,0.084165,0.044935
57.73696,0.089919,0.047999,0.084355,0.045029
57.74269,0.090102,0.048089,0.084544,0.045123
57.74842,0.090284,0.048179,0.084733,0.045217
57.75415,0.090467,0.048269,0.084922,0.045311
57.75988,0.090649,0.048358,0.085111,0.045404
57.76560,0.090830,0.048447,0.085300,0.045497
57.77133,0.091012,0.048537,0.085488,0.045591
57.77706,0.091193,0.048626,0.085676,0.045684
57.78279,0.091374,0.048714,0.085864,0.045777
57.78852,0.091555,0.048803,0.086052,0.045870
57.79425,0.091735,0.048891,0.086239,0.045962
57.79998,0.091916,0.048980,0.086427,0.046055
57.80571,0.092096,0.049068,0.086614,0.046147
57.81144,0.092275,0.049156,0.086801,0.046239
57.81717,0.092455,0.049244,0.086987,0.046331
57.82290,0.092634,0.049331,0.087174,0.046423
57.82863,0.092813,0.049419,0.087360,0.046515
57.83436,0.092992,0.049506,0.087546,0.046607
57.84009,0.093170,0.049593,0.087732,0.046698
57.84582,0.093348,0.049680,0.087918,0.046790
57.85155,0.093526,0.049767,0.088103,0.046881
57.85728,0.093704,0.049853,0.088289,0.046972
57.86301,0.093881,0.049940,0.088474,0.047063
57.86874,0.094058,0.050026,0.088658,0.047154
57.87447,0.094235,0.050112,0.088843,0.047245
57.88020,0.094411,0.050198,0.089027,0.047335
57.88593,0.094588,0.050283,0.089212,0.047425
57.89166,0.094764,0.050369,0.089396,0.047516
57.89739,0.094939,0.050454,0.089579,0.047606
57.90311,0.095115,0.050540,0.089763,0.047696
57.90884,0.095290,0.050625,0.089946,0.047785
57.91457,0.095465,0.050709,0.090129,0.047875
57.92030,0.095640,0.050794,0.090312,0.047965
57.92603,0.095814,0.050879,0.090495,0.048054
57.93176,0.095988,0.050963,0.090677,0.048143
57.93749,0.096162,0.051047,0.090859,0.048232
57.94322,0.096336,0.051131,0.091041,0.048321
57.94895,0.096509,0.051215,0.091223,0.048410
57.95468,0.096682,0.051299,0.091405,0.048498
57.96041,0.096855,0.051382,0.091586,0.048587
57.96614,0.097027,0.051465,0.091767,0.048675
57.97187,0.097200,0.051548,0.091948,0.048763
57.97760,0.097372,0.051631,0.092128,0.048851
57.98333,0.097543,0.051714,0.092309,0.048939
57.98906,0.097715,0.051797,0.092489,0.049027
57.99479,0.097886,0.051879,0.092669,0.049114
58.00052,0.098057,0.051961,0.092849,0.049202
58.00625,0.098227,0.052043,0.093028,0.049289
58.01198,0.098398,0.052125,0.093207,0.049376
58.01771,0.098568,0.052207,0.093386,0.049463
58.02344,0.098737,0.052289,0.093565,0.049549
58.02917,0.098907,0.052370,0.093744,0.049636
58.03490,0.099076,0.052451,0.093922,0.049723
58.04062,0.099245,0.052532,0.094100,0.049809
58.04635,0.099414,0.052613,0.094278,0.049895
58.05208,0.099582,0.052694,0.094456,0.049981
58.05781,0.099750,0.052774,0.094633,0.050067
58.06354,0.099918,0.052855,0.094810,0.050152
58.06927,0.100086,0.052935,0.094987,0.050238
58.07500,0.100253,0.053015,0.095164,0.050323
58.08073,0.100420,0.053094,0.095340,0.050409
58.08646,0.100587,0.053174,0.095516,0.050494
58.09219,0.100753,0.053254,0.095692,0.050579
58.09792,0.100919,0.053333,0.095868,0.050663
58.10365,0.101085,0.053412,0.096043,0.050748
58.10938,0.101251,0.053491,0.096219,0.050832
58.11511,0.101416,0.053570,0.096394,0.050917
58.12084,0.101581,0.053648,0.096568,0.051001
58.12657,0.101746,0.053726,0.096743,0.051085
58.13230,0.101911,0.053805,0.096917,0.051168
58.13803,0.102075,0.053883,0.097091,0.051252
58.14376,0.102239,0.053961,0.097265,0.051335
58.14949,0.102402,0.054038,0.097438,0.051419
58.15522,0.102566,0.054116,0.097612,0.051502
58.16095,0.102729,0.054193,0.097785,0.051585
58.16668,0.102892,0.054270,0.097958,0.051668
58.17240,0.103054,0.054347,0.098130,0.051750
58.17813,0.103216,0.054424,0.098302,0.051833
58.18386,0.103378,0.054500,0.098474,0.051915
58.18959,0.103540,0.054577,0.098646,0.051997
58.19532,0.103701,0.054653,0.098818,0.052079
58.20105,0.103862,0.054729,0.098989,0.052161
58.20678,0.104023,0.054805,0.099160,0.052243
58.21251,0.104184,0.054881,0.099331,0.052325
58.21824,0.104344,0.054956,0.099501,0.052406
58.22397,0.104504,0.055032,0.099672,0.052487
58.22970,0.104663,0.055107,0.099842,0.052568
58.23543,0.104823,0.055182,0.100011,0.052649
58.24116,0.104982,0.055257,0.100181,0.052730
58.24689,0.105141,0.055331,0.100350,0.052810
58.25262,0.105299,0.055406,0.100519,0.052891
58.25835,0.105457,0.055480,0.100688,0.052971
58.26408,0.105615,0.055554,0.100856,0.053051
58.26981,0.105773,0.055628,0.101025,0.053131
58.27554,0.105930,0.055702,0.101192,0.053211
58.28127,0.106087,0.055775,0.101360,0.053290
58.28700,0.106244,0.055849,0.101528,0.053369
58.29273,0.106400,0.055922,0.101695,0.053449
58.29846,0.106556,0.055995,0.101862,0.053528
58.30419,0.106712,0.056068,0.102028,0.053607
58.30991,0.106868,0.056140,0.102195,0.053685
58.31564,0.107023,0.056213,0.102361,0.053764
58.32137,0.107178,0.056285,0.102527,0.053842
58.32710,0.107333,0.056357,0.102692,0.053921
58.33283,0.107487,0.056429,0.102858,0.053999
58.33856,0.107641,0.056501,0.103023,0.054076
58.34429,0.107795,0.056572,0.103187,0.054154
58.35002,0.107949,0.056644,0.103352,0.054232
58.35575,0.108102,0.056715,0.103516,0.054309
58.36148,0.108255,0.056786,0.103680,0.054386
58.36721,0.108408,0.056857,0.103844,0.054463
58.37294,0.108560,0.056928,0.104007,0.054540
58.37867,0.108712,0.056998,0.104171,0.054617
58.38440,0.108864,0.057068,0.104333,0.054693
58.39013,0.109015,0.057138,0.104496,0.054770
58.39586,0.109166,0.057208,0.104658,0.054846
58.40159,0.109317,0.057278,0.104821,0.054922
58.40732,0.109468,0.057348,0.104982,0.054998
58.41305,0.109618,0.057417,0.105144,0.055074
58.41878,0.109768,0.057486,0.105305,0.055149
58.42451,0.109918,0.057555,0.105466,0.055224
58.43024,0.110067,0.057624,0.105627,0.055299
58.43597,0.110216,0.057693,0.105787,0.055374
58.44170,0.110365,0.057761,0.105947,0.055449
58.44742,0.110513,0.057829,0.106107,0.055524
58.45315,0.110661,0.057898,0.106267,0.055598
58.45888,0.110809,0.057965,0.106426,0.055673
58.46461,0.110957,0.058033,0.106585,0.055747
58.47034,0.111104,0.058101,0.106744,0.055821
58.47607,0.111251,0.058168,0.106903,0.055894
58.48180,0.111398,0.058235,0.107061,0.055968
58.48753,0.111544,0.058302,0.107219,0.056041
58.49326,0.111690,0.058369,0.107376,0.056115
58.49899,0.111836,0.058436,0.107534,0.056188
58.50472,0.111981,0.058502,0.107691,0.056261
58.51045,0.112126,0.058568,0.107848,0.056333
58.51618,0.112271,0.058635,0.108004,0.056406
58.52191,0.112416,0.058700,0.108160,0.056478
58.52764,0.112560,0.058766,0.108316,0.056550
58.53337,0.112704,0.058832,0.108472,0.056623
58.53910,0.112848,0.058897,0.108627,0.056694
58.54483,0.112991,0.058962,0.108782,0.056766
58.55056,0.113134,0.059027,0.108937,0.056837
58.55629,0.113277,0.059092,0.109092,0.056909
58.56202,0.113419,0.059157,0.109246,0.056980
58.56775,0.113561,0.059221,0.109400,0.057051
58.57348,0.113703,0.059285,0.109553,0.057122
58.57920,0.113844,0.059349,0.109707,0.057192
58.58493,0.113986,0.059413,0.109860,0.057263
58.59066,0.114126,0.059477,0.110012,0.057333
58.59639,0.114267,0.059540,0.110165,0.057403
58.60212,0.114407,0.059604,0.110317,0.057473
58.60785,0.114547,0.059667,0.110469,0.057542
58.61358,0.114687,0.059730,0.110621,0.057612
58.61931,0.114826,0.059792,0.110772,0.057681
58.62504,0.114965,0.059855,0.110923,0.057750
58.63077,0.115104,0.059917,0.111074,0.057819
58.63650,0.115242,0.059980,0.111224,0.057888
58.64223,0.115380,0.060042,0.111374,0.057957
58.64796,0.115518,0.060103,0.111524,0.058025
58.65369,0.115655,0.060165,0.111673,0.058094
58.65942,0.115793,0.060227,0.111823,0.058162
58.66515,0.115929,0.060288,0.111972,0.058230
58.67088,0.116066,0.060349,0.112120,0.058297
58.67661,0.116202,0.060410,0.112268,0.058365
58.68234,0.116338,0.060470,0.112416,0.058432
58.68807,0.116474,0.060531,0.112564,0.058499
58.69380,0.116609,0.060591,0.112712,0.058566
58.69953,0.116744,0.060652,0.112859,0.058633
58.70526,0.116879,0.060711,0.113006,0.058700
58.71099,0.117013,0.060771,0.113152,0.058766
58.71671,0.117147,0.060831,0.113298,0.058832
58.72244,0.117281,0.060890,0.113444,0.058898
58.72817,0.117414,0.060949,0.113590,0.058964
58.73390,0.117547,0.061008,0.113735,0.059030
58.73963,0.117680,0.061067,0.113880,0.059096
58.74536,0.117812,0.061126,0.114025,0.059161
58.75109,0.117944,0.061184,0.114169,0.059226
58.75682,0.118076,0.061243,0.114313,0.059291
58.76255,0.118208,0.061301,0.114457,0.059356
58.76828,0.118339,0.061359,0.114600,0.059420
58.77401,0.118470,0.061416,0.114743,0.059485
58.77974,0.118600,0.061474,0.114886,0.059549
58.78547,0.118730,0.061531,0.115029,0.059613
58.79120,0.118860,0.061589,0.115171,0.059677
58.79693,0.118990,0.061645,0.115313,0.059740
58.80266,0.119119,0.061702,0.115455,0.059804
58.80839,0.119248,0.061759,0.115596,0.059867
58.81412,0.119377,0.061815,0.115737,0.059930
58.81985,0.119505,0.061871,0.115877,0.059993
58.82558,0.119633,0.061928,0.116018,0.060056
58.83131,0.119761,0.061983,0.116158,0.060119
58.83704,0.119888,0.062039,0.116297,0.060181
58.84277,0.120015,0.062094,0.116437,0.060243
58.84850,0.120142,0.062150,0.116576,0.060305
58.85422,0.120268,0.062205,0.116715,0.060367
58.85995,0.120394,0.062260,0.116853,0.060428
58.86568,0.120520,0.062314,0.116991,0.060490
58.87141,0.120646,0.062369,0.117129,0.060551
58.87714,0.120771,0.062423,0.117267,0.060612
58.88287,0.120896,0.062478,0.117404,0.060673
58.88860,0.121020,0.062531,0.117541,0.060734
58.89433,0.121144,0.062585,0.117677,0.060794
58.90006,0.121268,0.062639,0.117813,0.060854
58.90579,0.121391,0.062692,0.117949,0.060915
58.91152,0.121515,0.062745,0.118085,0.060974
58.91725,0.121637,0.062798,0.118220,0.061034
58.92298,0.121760,0.062851,0.118355,0.061094
58.92871,0.121882,0.062904,0.118490,0.061153
58.93444,0.122004,0.062956,0.118624,0.061212
58.94017,0.122126,0.063009,0.118758,0.061271
58.94590,0.122247,0.063061,0.118892,0.061330
58.95163,0.122368,0.063113,0.119025,0.061389
58.95736,0.122488,0.063164,0.119158,0.061447
58.96309,0.122609,0.063216,0.119291,0.061505
58.96882,0.122729,0.063267,0.119423,0.061563
58.97455,0.122848,0.063318,0.119555,0.061621
58.98028,0.122967,0.063369,0.119687,0.061679
58.98601,0.123086,0.063420,0.119818,0.061736
58.99173,0.123205,0.063471,0.119949,0.061793
