theta_deg,F1E,FH,FE
35.42770,0.752668,0.792007,0.596118
35.42827,0.752661,0.791995,0.596104
35.42885,0.752654,0.791982,0.596089
35.42942,0.752647,0.791970,0.596074
35.42999,0.752640,0.791958,0.596060
35.43056,0.752633,0.791946,0.596045
35.43114,0.752626,0.791934,0.596030
35.43171,0.752619,0.791922,0.596015
35.43228,0.752612,0.791909,0.596001
35.43286,0.752605,0.791897,0.595986
35.43343,0.752598,0.791885,0.595971
35.43400,0.752591,0.791873,0.595956
35.43457,0.752584,0.791861,0.595942
35.43515,0.752577,0.791848,0.595927
35.43572,0.752570,0.791836,0.595912
35.43629,0.752563,0.791824,0.595897
35.43687,0.752556,0.791812,0.595883
35.43744,0.752549,0.791800,0.595868
35.43801,0.752542,0.791788,0.595853
35.43859,0.752534,0.791775,0.595838
35.43916,0.752527,0.791763,0.595824
35.43973,0.752520,0.791751,0.595809
35.44030,0.752513,0.791739,0.595794
35.44088,0.752506,0.791727,0.595779
35.44145,0.752499,0.791714,0.595765
35.44202,0.752492,0.791702,0.595750
35.44260,0.752485,0.791690,0.595735
35.44317,0.752478,0.791678,0.595720
35.44374,0.752471,0.791666,0.595706
35.44432,0.752464,0.791654,0.595691
35.44489,0.752457,0.791641,0.595676
35.44546,0.752450,0.791629,0.595661
35.44603,0.752443,0.791617,0.595646
35.44661,0.752436,0.791605,0.595632
35.44718,0.752429,0.791593,0.595617
35.44775,0.752422,0.791580,0.595602
35.44833,0.752415,0.791568,0.595587
35.44890,0.752407,0.791556,0.595573
35.44947,0.752400,0.791544,0.595558
35.45004,0.752393,0.791532,0.595543
35.45062,0.752386,0.791520,0.595528
35.45119,0.752379,0.791507,0.595514
35.45176,0.752372,0.791495,0.595499
35.45234,0.752365,0.791483,0.595484
35.45291,0.752358,0.791471,0.595469
35.45348,0.752351,0.791459,0.595455
35.45406,0.752344,0.791446,0.595440
35.45463,0.752337,0.791434,0.595425
35.45520,0.752330,0.791422,0.595410
35.45577,0.752323,0.791410,0.595396
35.45635,0.752316,0.791398,0.595381
35.45692,0.752309,0.791385,0.595366
35.45749,0.752302,0.791373,0.595351
35.45807,0.752295,0.791361,0.595337
35.45864,0.752288,0.791349,0.595322
35.45921,0.752281,0.791337,0.595307
35.45978,0.752273,0.791324,0.595292
35.46036,0.752266,0.791312,0.595278
35.46093,0.752259,0.791300,0.595263
35.46150,0.752252,0.791288,0.595248
35.46208,0.752245,0.791276,0.595233
35.46265,0.752238,0.791263,0.595219
35.46322,0.752231,0.791251,0.595204
35.46380,0.752224,0.791239,0.595189
35.46437,0.752217,0.791227,0.595174
35.46494,0.752210,0.791215,0.595160
35.46551,0.752203,0.791202,0.595145
35.46609,0.752196,0.791190,0.595130
35.46666,0.752189,0.791178,0.595115
35.46723,0.752182,0.791166,0.595100
35.46781,0.752175,0.791154,0.595086
35.46838,0.752168,0.791141,0.595071
35.46895,0.752161,0.791129,0.595056
35.46953,0.752153,0.791117,0.595041
35.47010,0.752146,0.791105,0.595027
35.47067,0.752139,0.791093,0.595012
35.47124,0.752132,0.791080,0.594997
35.47182,0.752125,0.791068,0.594982
35.47239,0.752118,0.791056,0.594968
35.47296,0.752111,0.791044,0.594953
35.47354,0.752104,0.791032,0.594938
35.47411,0.752097,0.791019,0.594923
35.47468,0.752090,0.791007,0.594909
35.47525,0.752083,0.790995,0.594894
35.47583,0.752076,0.790983,0.594879
35.47640,0.752069,0.790971,0.594864
35.47697,0.752062,0.790958,0.594850
35.47755,0.752055,0.790946,0.594835
35.47812,0.752048,0.790934,0.594820
35.47869,0.752041,0.790922,0.594805
35.47927,0.752034,0.790910,0.594790
35.47984,0.752026,0.790897,0.594776
35.48041,0.752019,0.790885,0.594761
35.48098,0.752012,0.790873,0.594746
35.48156,0.752005,0.790861,0.594731
35.48213,0.751998,0.790848,0.594717
35.48270,0.751991,0.790836,0.594702
35.48328,0.751984,0.790824,0.594687
35.48385,0.751977,0.790812,0.594672
35.48442,0.751970,0.790800,0.594658
35.48500,0.751963,0.790787,0.594643
35.48557,0.751956,0.790775,0.594628
35.48614,0.751949,0.790763,0.594613
35.48671,0.751942,0.790751,0.594598
35.48729,0.751935,0.790739,0.594584
35.48786,0.751928,0.790726,0.594569
35.48843,0.751921,0.790714,0.594554
35.48901,0.751914,0.790702,0.594539
35.48958,0.751906,0.790690,0.594525
35.49015,0.751899,0.790677,0.594510
35.49072,0.751892,0.790665,0.594495
35.49130,0.751885,0.790653,0.594480
35.49187,0.751878,0.790641,0.594466
35.49244,0.751871,0.790629,0.594451
35.49302,0.751864,0.790616,0.594436
35.49359,0.751857,0.790604,0.594421
35.49416,0.751850,0.790592,0.594406
35.49474,0.751843,0.790580,0.594392
35.49531,0.751836,0.790567,0.594377
35.49588,0.751829,0.790555,0.594362
35.49645,0.751822,0.790543,0.594347
35.49703,0.751815,0.790531,0.594333
35.49760,0.751808,0.790519,0.594318
35.49817,0.751801,0.790506,0.594303
35.49875,0.751794,0.790494,0.594288
35.49932,0.751786,0.790482,0.594274
35.49989,0.751779,0.790470,0.594259
35.50046,0.751772,0.790457,0.594244
35.50104,0.751765,0.790445,0.594229
35.50161,0.751758,0.790433,0.594214
35.50218,0.751751,0.790421,0.594200
35.50276,0.751744,0.790408,0.594185
35.50333,0.751737,0.790396,0.594170
35.50390,0.751730,0.790384,0.594155
35.50448,0.751723,0.790372,0.594141
35.50505,0.751716,0.790360,0.594126
35.50562,0.751709,0.790347,0.594111
35.50619,0.751702,0.790335,0.594096
35.50677,0.751695,0.790323,0.594081
35.50734,0.751688,0.790311,0.594067
35.50791,0.751681,0.790298,0.594052
35.50849,0.751673,0.790286,0.594037
35.50906,0.751666,0.790274,0.594022
35.50963,0.751659,0.790262,0.594008
35.51021,0.751652,0.790249,0.593993
35.51078,0.751645,0.790237,0.593978
35.51135,0.751638,0.790225,0.593963
35.51192,0.751631,0.790213,0.593948
35.51250,0.751624,0.790201,0.593934
35.51307,0.751617,0.790188,0.593919
35.51364,0.751610,0.790176,0.593904
35.51422,0.751603,0.790164,0.593889
35.51479,0.751596,0.790152,0.593875
35.51536,0.751589,0.790139,0.593860
35.51593,0.751582,0.790127,0.593845
35.51651,0.751575,0.790115,0.593830
35.51708,0.751568,0.790103,0.593815
35.51765,0.751561,0.790090,0.593801
35.51823,0.751553,0.790078,0.593786
35.51880,0.751546,0.790066,0.593771
35.51937,0.751539,0.790054,0.593756
35.51995,0.751532,0.790041,0.593742
35.52052,0.751525,0.790029,0.593727
35.52109,0.751518,0.790017,0.593712
35.52166,0.751511,0.790005,0.593697
35.52224,0.751504,0.789992,0.593682
35.52281,0.751497,0.789980,0.593668
35.52338,0.751490,0.789968,0.593653
35.52396,0.751483,0.789956,0.593638
35.52453,0.751476,0.789943,0.593623
35.52510,0.751469,0.789931,0.593609
35.52568,0.751462,0.789919,0.593594
35.52625,0.751455,0.789907,0.593579
35.52682,0.751448,0.789894,0.593564
35.52739,0.751440,0.789882,0.593549
35.52797,0.751433,0.789870,0.593535
35.52854,0.751426,0.789858,0.593520
35.52911,0.751419,0.789845,0.593505
35.52969,0.751412,0.789833,0.593490
35.53026,0.751405,0.789821,0.593476
35.53083,0.751398,0.789809,0.593461
35.53140,0.751391,0.789796,0.593446
35.53198,0.751384,0.789784,0.593431
35.53255,0.751377,0.789772,0.593416
35.53312,0.751370,0.789760,0.593402
35.53370,0.751363,0.789747,0.593387
35.53427,0.751356,0.789735,0.593372
35.53484,0.751349,0.789723,0.593357
35.53542,0.751342,0.789711,0.593342
35.53599,0.751335,0.789698,0.593328
35.53656,0.751327,0.789686,0.593313
35.53713,0.751320,0.789674,0.593298
35.53771,0.751313,0.789662,0.593283
35.53828,0.751306,0.789649,0.593269
35.53885,0.751299,0.789637,0.593254
35.53943,0.751292,0.789625,0.593239
35.54000,0.751285,0.789613,0.593224
35.54057,0.751278,0.789600,0.593209
35.54114,0.751271,0.789588,0.593195
35.54172,0.751264,0.789576,0.593180
35.54229,0.751257,0.789564,0.593165
35.54286,0.751250,0.789551,0.593150
35.54344,0.751243,0.789539,0.593135
35.54401,0.751236,0.789527,0.593121
35.54458,0.751229,0.789515,0.593106
35.54516,0.751221,0.789502,0.593091
35.54573,0.751214,0.789490,0.593076
35.54630,0.751207,0.789478,0.593061
35.54687,0.751200,0.789465,0.593047
35.54745,0.751193,0.789453,0.593032
35.54802,0.751186,0.789441,0.593017
35.54859,0.751179,0.789429,0.593002
35.54917,0.751172,0.789416,0.592988
35.54974,0.751165,0.789404,0.592973
35.55031,0.751158,0.789392,0.592958
35.55089,0.751151,0.789380,0.592943
35.55146,0.751144,0.789367,0.592928
35.55203,0.751137,0.789355,0.592914
35.55260,0.751130,0.789343,0.592899
35.55318,0.751123,0.789331,0.592884
35.55375,0.751115,0.789318,0.592869
35.55432,0.751108,0.789306,0.592854
35.55490,0.751101,0.789294,0.592840
35.55547,0.751094,0.789281,0.592825
35.55604,0.751087,0.789269,0.592810
35.55661,0.751080,0.789257,0.592795
35.55719,0.751073,0.789245,0.592780
35.55776,0.751066,0.789232,0.592766
35.55833,0.751059,0.789220,0.592751
35.55891,0.751052,0.789208,0.592736
35.55948,0.751045,0.789196,0.592721
35.56005,0.751038,0.789183,0.592706
35.56063,0.751031,0.789171,0.592692
35.56120,0.751024,0.789159,0.592677
35.56177,0.751017,0.789146,0.592662
35.56234,0.751010,0.789134,0.592647
35.56292,0.751002,0.789122,0.592632
35.56349,0.750995,0.789110,0.592618
35.56406,0.750988,0.789097,0.592603
35.56464,0.750981,0.789085,0.592588
35.56521,0.750974,0.789073,0.592573
35.56578,0.750967,0.789060,0.592558
35.56636,0.750960,0.789048,0.592544
35.56693,0.750953,0.789036,0.592529
35.56750,0.750946,0.789024,0.592514
35.56807,0.750939,0.789011,0.592499
35.56865,0.750932,0.788999,0.592484
35.56922,0.750925,0.788987,0.592470
35.56979,0.750918,0.788975,0.592455
35.57037,0.750911,0.788962,0.592440
35.57094,0.750904,0.788950,0.592425
35.57151,0.750896,0.788938,0.592410
35.57208,0.750889,0.788925,0.592396
35.57266,0.750882,0.788913,0.592381
35.57323,0.750875,0.788901,0.592366
35.57380,0.750868,0.788889,0.592351
35.57438,0.750861,0.788876,0.592336
35.57495,0.750854,0.788864,0.592322
35.57552,0.750847,0.788852,0.592307
35.57610,0.750840,0.788839,0.592292
35.57667,0.750833,0.788827,0.592277
35.57724,0.750826,0.788815,0.592262
35.57781,0.750819,0.788803,0.592248
35.57839,0.750812,0.788790,0.592233
35.57896,0.750805,0.788778,0.592218
35.57953,0.750797,0.788766,0.592203
35.58011,0.750790,0.788753,0.592188
35.58068,0.750783,0.788741,0.592174
35.58125,0.750776,0.788729,0.592159
35.58182,0.750769,0.788717,0.592144
35.58240,0.750762,0.788704,0.592129
35.58297,0.750755,0.788692,0.592114
35.58354,0.750748,0.788680,0.592100
35.58412,0.750741,0.788667,0.592085
35.58469,0.750734,0.788655,0.592070
35.58526,0.750727,0.788643,0.592055
35.58584,0.750720,0.788630,0.592040
35.58641,0.750713,0.788618,0.592026
35.58698,0.750706,0.788606,0.592011
35.58755,0.750699,0.788594,0.591996
35.58813,0.750691,0.788581,0.591981
35.58870,0.750684,0.788569,0.591966
35.58927,0.750677,0.788557,0.591952
35.58985,0.750670,0.788544,0.591937
35.59042,0.750663,0.788532,0.591922
35.59099,0.750656,0.788520,0.591907
35.59157,0.750649,0.788507,0.591892
35.59214,0.750642,0.788495,0.591878
35.59271,0.750635,0.788483,0.591863
35.59328,0.750628,0.788471,0.591848
35.59386,0.750621,0.788458,0.591833
35.59443,0.750614,0.788446,0.591818
35.59500,0.750607,0.788434,0.591804
35.59558,0.750600,0.788421,0.591789
35.59615,0.750592,0.788409,0.591774
35.59672,0.750585,0.788397,0.591759
35.59729,0.750578,0.788384,0.591744
35.59787,0.750571,0.788372,0.591730
35.59844,0.750564,0.788360,0.591715
35.59901,0.750557,0.788348,0.591700
35.59959,0.750550,0.788335,0.591685
35.60016,0.750543,0.788323,0.591670
35.60073,0.750536,0.788311,0.591655
35.60131,0.750529,0.788298,0.591641
35.60188,0.750522,0.788286,0.591626
35.60245,0.750515,0.788274,0.591611
35.60302,0.750508,0.788261,0.591596
35.60360,0.750501,0.788249,0.591581
35.60417,0.750493,0.788237,0.591567
35.60474,0.750486,0.788224,0.591552
35.60532,0.750479,0.788212,0.591537
35.60589,0.750472,0.788200,0.591522
35.60646,0.750465,0.788188,0.591507
35.60704,0.750458,0.788175,0.591493
35.60761,0.750451,0.788163,0.591478
35.60818,0.750444,0.788151,0.591463
35.60875,0.750437,0.788138,0.591448
35.60933,0.750430,0.788126,0.591433
35.60990,0.750423,0.788114,0.591418
35.61047,0.750416,0.788101,0.591404
35.61105,0.750409,0.788089,0.591389
35.61162,0.750402,0.788077,0.591374
35.61219,0.750394,0.788064,0.591359
35.61276,0.750387,0.788052,0.591344
35.61334,0.750380,0.788040,0.591330
35.61391,0.750373,0.788027,0.591315
35.61448,0.750366,0.788015,0.591300
35.61506,0.750359,0.788003,0.591285
35.61563,0.750352,0.787991,0.591270
35.61620,0.750345,0.787978,0.591256
35.61678,0.750338,0.787966,0.591241
35.61735,0.750331,0.787954,0.591226
35.61792,0.750324,0.787941,0.591211
35.61849,0.750317,0.787929,0.591196
35.61907,0.750310,0.787917,0.591181
35.61964,0.750303,0.787904,0.591167
35.62021,0.750295,0.787892,0.591152
35.62079,0.750288,0.787880,0.591137
35.62136,0.750281,0.787867,0.591122
35.62193,0.750274,0.787855,0.591107
35.62250,0.750267,0.787843,0.591093
35.62308,0.750260,0.787830,0.591078
35.62365,0.750253,0.787818,0.591063
35.62422,0.750246,0.787806,0.591048
35.62480,0.750239,0.787793,0.591033
35.62537,0.750232,0.787781,0.591018
35.62594,0.750225,0.787769,0.591004
35.62652,0.750218,0.787756,0.590989
35.62709,0.750211,0.787744,0.590974
35.62766,0.750204,0.787732,0.590959
35.62823,0.750196,0.787719,0.590944
35.62881,0.750189,0.787707,0.590930
35.62938,0.750182,0.787695,0.590915
35.62995,0.750175,0.787682,0.590900
35.63053,0.750168,0.787670,0.590885
35.63110,0.750161,0.787658,0.590870
35.63167,0.750154,0.787645,0.590855
35.63225,0.750147,0.787633,0.590841
35.63282,0.750140,0.787621,0.590826
35.63339,0.750133,0.787608,0.590811
35.63396,0.750126,0.787596,0.590796
35.63454,0.750119,0.787584,0.590781
35.63511,0.750112,0.787571,0.590766
35.63568,0.750105,0.787559,0.590752
35.63626,0.750097,0.787547,0.590737
35.63683,0.750090,0.787534,0.590722
35.63740,0.750083,0.787522,0.590707
35.63797,0.750076,0.787510,0.590692
35.63855,0.750069,0.787497,0.590678
35.63912,0.750062,0.787485,0.590663
35.63969,0.750055,0.787473,0.590648
35.64027,0.750048,0.787460,0.590633
35.64084,0.750041,0.787448,0.590618
35.64141,0.750034,0.787436,0.590603
35.64199,0.750027,0.787423,0.590589
35.64256,0.750020,0.787411,0.590574
35.64313,0.750013,0.787399,0.590559
35.64370,0.750005,0.787386,0.590544
35.64428,0.749998,0.787374,0.590529
35.64485,0.749991,0.787362,0.590514
35.64542,0.749984,0.787349,0.590500
35.64600,0.749977,0.787337,0.590485
35.64657,0.749970,0.787325,0.590470
35.64714,0.749963,0.787312,0.590455
35.64772,0.749956,0.787300,0.590440
35.64829,0.749949,0.787288,0.590425
35.64886,0.749942,0.787275,0.590411
35.64943,0.749935,0.787263,0.590396
35.65001,0.749928,0.787251,0.590381
35.65058,0.749921,0.787238,0.590366
35.65115,0.749913,0.787226,0.590351
35.65173,0.749906,0.787214,0.590337
35.65230,0.749899,0.787201,0.590322
35.65287,0.749892,0.787189,0.590307
35.65344,0.749885,0.787177,0.590292
35.65402,0.749878,0.787164,0.590277
35.65459,0.749871,0.787152,0.590262
35.65516,0.749864,0.787140,0.590248
35.65574,0.749857,0.787127,0.590233
35.65631,0.749850,0.787115,0.590218
35.65688,0.749843,0.787102,0.590203
35.65746,0.749836,0.787090,0.590188
35.65803,0.749829,0.787078,0.590173
35.65860,0.749821,0.787065,0.590159
35.65917,0.749814,0.787053,0.590144
35.65975,0.749807,0.787041,0.590129
35.66032,0.749800,0.787028,0.590114
35.66089,0.749793,0.787016,0.590099
35.66147,0.749786,0.787004,0.590084
35.66204,0.749779,0.786991,0.590070
35.66261,0.749772,0.786979,0.590055
35.66319,0.749765,0.786967,0.590040
35.66376,0.749758,0.786954,0.590025
35.66433,0.749751,0.786942,0.590010
35.66490,0.749744,0.786930,0.589995
35.66548,0.749737,0.786917,0.589981
35.66605,0.749730,0.786905,0.589966
35.66662,0.749722,0.786892,0.589951
35.66720,0.749715,0.786880,0.589936
35.66777,0.749708,0.786868,0.589921
35.66834,0.749701,0.786855,0.589906
35.66891,0.749694,0.786843,0.589892
35.66949,0.749687,0.786831,0.589877
35.67006,0.749680,0.786818,0.589862
35.67063,0.749673,0.786806,0.589847
35.67121,0.749666,0.786794,0.589832
35.67178,0.749659,0.786781,0.589817
35.67235,0.749652,0.786769,0.589803
35.67293,0.749645,0.786756,0.589788
35.67350,0.749637,0.786744,0.589773
35.67407,0.749630,0.786732,0.589758
35.67464,0.749623,0.786719,0.589743
35.67522,0.749616,0.786707,0.589728
35.67579,0.749609,0.786695,0.589714
35.67636,0.749602,0.786682,0.589699
35.67694,0.749595,0.786670,0.589684
35.67751,0.749588,0.786658,0.589669
35.67808,0.749581,0.786645,0.589654
35.67865,0.749574,0.786633,0.589639
35.67923,0.749567,0.786620,0.589624
35.67980,0.749560,0.786608,0.589610
35.68037,0.749553,0.786596,0.589595
35.68095,0.749545,0.786583,0.589580
35.68152,0.749538,0.786571,0.589565
35.68209,0.749531,0.786559,0.589550
35.68267,0.749524,0.786546,0.589535
35.68324,0.749517,0.786534,0.589521
35.68381,0.749510,0.786521,0.589506
35.68438,0.749503,0.786509,0.589491
35.68496,0.749496,0.786497,0.589476
35.68553,0.749489,0.786484,0.589461
35.68610,0.749482,0.786472,0.589446
35.68668,0.749475,0.786460,0.589432
35.68725,0.749468,0.786447,0.589417
35.68782,0.749461,0.786435,0.589402
35.68840,0.749453,0.786423,0.589387
35.68897,0.749446,0.786410,0.589372
35.68954,0.749439,0.786398,0.589357
35.69011,0.749432,0.786385,0.589343
35.69069,0.749425,0.786373,0.589328
35.69126,0.749418,0.786361,0.589313
35.69183,0.749411,0.786348,0.589298
35.69241,0.749404,0.786336,0.589283
35.69298,0.749397,0.786323,0.589268
35.69355,0.749390,0.786311,0.589253
35.69412,0.749383,0.786299,0.589239
35.69470,0.749376,0.786286,0.589224
35.69527,0.749368,0.786274,0.589209
35.69584,0.749361,0.786262,0.589194
35.69642,0.749354,0.786249,0.589179
35.69699,0.749347,0.786237,0.589164
35.69756,0.749340,0.786224,0.589150
35.69814,0.749333,0.786212,0.589135
35.69871,0.749326,0.786200,0.589120
35.69928,0.749319,0.786187,0.589105
35.69985,0.749312,0.786175,0.589090
35.70043,0.749305,0.786163,0.589075
35.70100,0.749298,0.786150,0.589060
35.70157,0.749291,0.786138,0.589046
35.70215,0.749284,0.786125,0.589031
35.70272,0.749276,0.786113,0.589016
35.70329,0.749269,0.786101,0.589001
35.70387,0.749262,0.786088,0.588986
35.70444,0.749255,0.786076,0.588971
35.70501,0.749248,0.786063,0.588957
35.70558,0.749241,0.786051,0.588942
35.70616,0.749234,0.786039,0.588927
35.70673,0.749227,0.786026,0.588912
35.70730,0.749220,0.786014,0.588897
35.70788,0.749213,0.786001,0.588882
35.70845,0.749206,0.785989,0.588867
35.70902,0.749199,0.785977,0.588853
35.70959,0.749191,0.785964,0.588838
35.71017,0.749184,0.785952,0.588823
35.71074,0.749177,0.785940,0.588808
35.71131,0.749170,0.785927,0.588793
35.71189,0.749163,0.785915,0.588778
35.71246,0.749156,0.785902,0.588764
35.71303,0.749149,0.785890,0.588749
35.71361,0.749142,0.785878,0.588734
35.71418,0.749135,0.785865,0.588719
35.71475,0.749128,0.785853,0.588704
35.71532,0.749121,0.785840,0.588689
35.71590,0.749114,0.785828,0.588674
35.71647,0.749106,0.785816,0.588660
35.71704,0.749099,0.785803,0.588645
35.71762,0.749092,0.785791,0.588630
35.71819,0.749085,0.785778,0.588615
35.71876,0.749078,0.785766,0.588600
35.71933,0.749071,0.785754,0.588585
35.71991,0.749064,0.785741,0.588570
35.72048,0.749057,0.785729,0.588556
35.72105,0.749050,0.785716,0.588541
35.72163,0.749043,0.785704,0.588526
35.72220,0.749036,0.785692,0.588511
35.72277,0.749029,0.785679,0.588496
35.72335,0.749021,0.785667,0.588481
35.72392,0.749014,0.785654,0.588466
35.72449,0.749007,0.785642,0.588452
35.72506,0.749000,0.785630,0.588437
35.72564,0.748993,0.785617,0.588422
35.72621,0.748986,0.785605,0.588407
35.72678,0.748979,0.785592,0.588392
35.72736,0.748972,0.785580,0.588377
35.72793,0.748965,0.785568,0.588362
35.72850,0.748958,0.785555,0.588348
35.72908,0.748951,0.785543,0.588333
35.72965,0.748944,0.785530,0.588318
35.73022,0.748936,0.785518,0.588303
35.73079,0.748929,0.785506,0.588288
35.73137,0.748922,0.785493,0.588273
35.73194,0.748915,0.785481,0.588258
35.73251,0.748908,0.785468,0.588244
35.73309,0.748901,0.785456,0.588229
35.73366,0.748894,0.785443,0.588214
35.73423,0.748887,0.785431,0.588199
35.73480,0.748880,0.785419,0.588184
35.73538,0.748873,0.785406,0.588169
35.73595,0.748866,0.785394,0.588154
35.73652,0.748859,0.785381,0.588140
35.73710,0.748851,0.785369,0.588125
35.73767,0.748844,0.785357,0.588110
35.73824,0.748837,0.785344,0.588095
35.73882,0.748830,0.785332,0.588080
35.73939,0.748823,0.785319,0.588065
35.73996,0.748816,0.785307,0.588050
35.74053,0.748809,0.785295,0.588036
35.74111,0.748802,0.785282,0.588021
35.74168,0.748795,0.785270,0.588006
35.74225,0.748788,0.785257,0.587991
35.74283,0.748781,0.785245,0.587976
